gene_symbol,present_in_gse163634
NR3C2,True
NR4A1,True
NR4A2,True
NR4A3,True
NR5A1,True
NR5A2,True
NR6A1,True
NRAP,True
NRARP,True
NRAS,False
NRAV,False
NRBF2,True
NRBP1,True
NRBP2,False
NRCAM,True
NRDC,False
NRDE2,True
NREP,True
NREP-AS1,True
NRF1,False
NRG1,True
NRG2,True
NRG3,True
NRG4,True
NRGN,True
NRIP1,True
NRIP2,True
NRIP3,True
NRIR,False
NRK,True
NRL,True
NRM,True
NRN1,True
NRN1L,False
NRP1,True
NRP2,True
NRROS,False
NRSN2,True
NRSN2-AS1,False
NRTN,True
NRXN1,True
NRXN2,True
NRXN3,True
NSA2,True
NSD1,True
NSD2,False
NSD3,False
NSDHL,True
NSF,True
NSFL1C,False
NSG1,True
NSG2,True
NSL1,True
NSMAF,True
NSMCE1,True
NSMCE2,True
NSMCE3,False
NSMCE4A,True
NSMF,True
NSRP1,True
NSUN2,True
NSUN3,True
NSUN4,True
NSUN5,True
NSUN6,False
NSUN7,True
NT5C,True
NT5C1A,True
NT5C1B,False
NT5C1B-RDH14,False
NT5C2,True
NT5C3A,True
NT5C3B,True
NT5DC1,True
NT5DC2,True
NT5DC3,True
NT5DC4,True
NT5E,True
NT5M,True
NTAN1,True
NTF3,True
NTF4,False
NTHL1,True
NTM,True
NTMT1,True
NTN1,True
NTN3,True
NTN4,True
NTN5,True
NTNG1,True
NTNG2,True
NTPCR,True
NTRK1,True
NTRK2,True
NTRK3,True
NTS,True
NTSR1,True
NUAK1,True
NUAK2,True
NUB1,True
NUBP1,True
NUBP2,True
NUBPL,True
NUCB1,True
NUCB1-AS1,True
NUCB2,True
NUCKS1,True
NUDC,True
NUDCD1,True
NUDCD2,False
NUDCD3,True
NUDT1,True
NUDT10,True
NUDT11,True
NUDT12,True
NUDT13,True
NUDT14,False
NUDT15,True
NUDT16,True
NUDT16L1,True
NUDT17,True
NUDT18,True
NUDT19,True
NUDT2,True
NUDT21,True
NUDT22,False
NUDT3,False
NUDT4,True
NUDT4B,False
NUDT5,True
NUDT6,True
NUDT7,True
NUDT8,True
NUDT9,True
NUF2,True
NUFIP1,False
NUFIP2,True
NUGGC,True
NUMA1,True
NUMB,True
NUMBL,True
NUP107,True
NUP133,True
NUP153,True
NUP155,True
NUP160,False
NUP188,False
NUP205,True
NUP210,True
NUP210L,True
NUP214,True
NUP35,True
NUP37,True
NUP43,True
NUP50,True
NUP50-DT,False
NUP54,True
NUP58,False
NUP62,False
NUP62CL,True
NUP85,True
NUP88,True
NUP93,True
NUP98,False
NUPL2,False
NUPR1,True
NUPR2,False
NUS1,True
NUSAP1,True
NUTF2,True
NUTM1,True
NUTM2A,True
NUTM2A-AS1,True
NUTM2B,True
NUTM2B-AS1,False
NUTM2D,False
NUTM2E,True
NUTM2F,True
NUTM2G,True
NVL,True
NWD1,True
NWD2,False
NXF1,True
NXF2B,False
NXF3,True
NXF5,True
NXN,True
NXNL1,False
NXNL2,True
NXPE1,True
NXPE2,True
NXPE3,False
NXPE4,True
NXPH3,True
NXPH4,True
NXT1,True
NXT2,True
NYAP1,True
NYAP2,True
NYNRIN,True
NYX,True
OAF,True
OARD1,False
OAS1,True
OAS2,True
OAS3,True
OASL,True
OAT,True
OAZ1,True
OAZ2,True
OAZ3,False
OBP2B,True
OBSCN,True
OBSCN-AS1,False
OBSL1,True
OC90,False
OCA2,True
OCEL1,True
OCIAD1,True
OCIAD1-AS1,True
OCIAD2,True
OCLM,True
OCLN,True
OCM,True
OCRL,True
OCSTAMP,True
ODAPH,False
ODC1,True
ODF1,True
ODF2,True
ODF2-AS1,True
ODF2L,True
ODF3,True
ODF3B,False
ODF3L1,True
ODF3L2,True
ODF4,True
ODR4,False
OFD1,True
OGA,False
OGDH,True
OGDHL,True
OGFOD1,True
OGFOD2,False
OGFOD3,True
OGFR,True
OGFR-AS1,True
OGFRL1,True
OGFRP1,False
OGG1,True
OGN,True
OGT,True
OIP5,True
OIT3,True
OLA1,True
OLAH,True
OLFM1,True
OLFM2,True
OLFM3,True
OLFM4,True
OLFML1,True
OLFML2A,True
OLFML2B,True
OLFML3,True
OLIG1,True
OLIG2,True
OLIG3,True
OLMALINC,False
OLR1,True
OMA1,False
OMD,True
OMG,True
OMP,True
ONECUT1,True
ONECUT2,False
ONECUT3,True
OOEP,True
OOSP2,True
OPA1,True
OPA1-AS1,True
OPA3,False
OPALIN,True
OPCML,True
OPHN1,True
OPLAH,True
OPN1LW,True
OPN1MW3,False
OPN1SW,True
OPN3,True
OPN4,True
OPN5,True
OPRD1,True
OPRK1,True
OPRL1,True
OPRM1,True
OPRPN,False
OPTC,True
OPTN,True
OR10A2,True
OR10A3,True
OR10A4,True
OR10AD1,True
OR10G3,True
OR10G4,True
OR10G8,True
OR10G9,True
OR10H1,True
OR10H4,True
OR10H5,True
OR10J1,True
OR10J5,True
OR10K1,True
OR10K2,True
OR10P1,True
OR10S1,True
OR10V1,True
OR10X1,True
OR10Z1,True
OR11G2,True
OR11H4,True
OR11H6,True
OR11L1,True
OR13A1,True
OR13C2,True
OR13C3,True
OR13C4,True
OR13C5,True
OR13C8,True
OR13C9,True
OR13D1,True
OR13G1,True
OR14A16,True
OR14A2,False
OR14I1,True
OR14J1,True
OR14K1,True
OR1A1,True
OR1A2,True
OR1B1,True
OR1C1,True
OR1D2,True
OR1G1,True
OR1I1,True
OR1J1,True
OR1J2,True
OR1J4,True
OR1K1,True
OR1L1,True
OR1L3,True
OR1L8,True
OR1M1,True
OR1N1,True
OR1N2,True
OR1Q1,True
OR2A1,True
OR2A1-AS1,False
OR2A12,True
OR2A25,True
OR2A42,True
OR2A5,True
OR2A7,True
OR2AE1,False
OR2AG1,True
OR2AG2,True
OR2AJ1,True
OR2AK2,True
OR2AP1,True
OR2AT4,True
OR2B11,True
OR2B2,True
OR2B6,True
OR2C1,True
OR2C3,True
OR2D2,True
OR2D3,True
OR2F1,True
OR2G2,True
OR2G3,True
OR2G6,True
OR2H1,True
OR2H2,True
OR2I1P,True
OR2J1,True
OR2J2,True
OR2J3,True
OR2K2,True
OR2L13,True
OR2L2,True
OR2L3,True
OR2L5,True
OR2L8,True
OR2M2,True
OR2M3,True
OR2M4,True
OR2M5,True
OR2T10,True
OR2T11,True
OR2T12,True
OR2T2,True
OR2T33,True
OR2T6,True
OR2T8,True
OR2V1,True
OR2V2,True
OR2W3,False
OR2Z1,True
OR3A1,True
OR3A2,False
OR3A3,True
OR4C3,True
OR4D1,True
OR4D10,True
OR4D9,True
OR4E1,True
OR4E2,True
OR4F15,True
OR4F17,True
OR4F21,True
OR4F5,True
OR4F6,True
OR4K13,True
OR4K17,True
OR4K2,True
OR4M1,True
OR4M2,False
OR4N2,True
OR4P4,True
OR4Q3,True
OR51A4,True
OR51B2,True
OR51B4,True
OR51B5,False
OR51B6,True
OR51D1,True
OR51E1,True
OR51E2,True
OR51I1,True
OR51I2,True
OR51L1,True
OR51M1,True
OR51Q1,True
OR51V1,True
OR52A1,True
OR52A5,True
OR52B6,True
OR52D1,True
OR52H1,True
OR52I1,True
OR52I2,True
OR52K1,True
OR52K2,True
OR52N1,True
OR52N2,True
OR52N4,True
OR52N5,True
OR56A1,True
OR56A4,True
OR56B1,False
OR5A1,True
OR5A2,True
OR5AN1,True
OR5AS1,True
OR5AU1,True
OR5B12,True
OR5B2,True
OR5B21,True
OR5BS1P,True
OR5H1,True
OR5H14,True
OR5H2,True
OR5K1,True
OR5P2,True
OR5P3,True
OR5V1,True
OR6A2,True
OR6B1,True
OR6C2,True
OR6C4,True
OR6C6,True
OR6C68,True
OR6C75,True
OR6C76,True
OR6F1,False
OR6J1,True
OR6K2,True
OR6K3,True
OR6N1,True
OR6N2,True
OR6P1,True
OR6V1,True
OR6Y1,True
OR7A17,True
OR7A5,True
OR7C1,True
OR7D2,True
OR7D4,True
OR7G2,True
OR8A1,True
OR8B12,True
OR8B3,True
OR8B8,True
OR8D4,True
OR8G1,False
OR8G5,False
OR8H1,True
OR8J1,True
OR8J3,True
OR8S1,True
OR9A2,True
OR9A4,True
OR9Q1,True
ORAI1,True
ORAI2,True
ORAI3,False
ORAOV1,True
ORC1,True
ORC2,True
ORC3,True
ORC4,True
ORC5,True
ORC6,True
ORM1,True
ORM2,True
ORMDL1,True
ORMDL2,True
ORMDL3,True
OS9,True
OSBP,True
OSBP2,True
OSBPL10,True
OSBPL10-AS1,True
OSBPL11,True
OSBPL1A,False
OSBPL2,True
OSBPL3,True
OSBPL5,True
OSBPL6,True
OSBPL7,True
OSBPL8,True
OSBPL9,True
OSCAR,True
OSCP1,True
OSER1,True
OSER1-DT,False
OSGEP,True
OSGEPL1,True
OSGEPL1-AS1,True
OSGIN1,False
OSGIN2,True
OSM,True
OSMR,True
OSMR-AS1,False
OSR1,True
OSR2,True
OST4,True
OSTC,True
OSTF1,True
OSTM1,True
OSTM1-AS1,True
OSTN,True
OSTN-AS1,True
OTC,True
OTOA,True
OTOF,True
OTOG,True
OTOGL,True
OTOP2,True
OTOP3,True
OTOR,True
OTP,True
OTUB1,False
OTUB2,True
OTUD1,True
OTUD3,True
OTUD4,True
OTUD5,True
OTUD6A,True
OTUD6B,True
OTUD6B-AS1,False
OTUD7A,True
OTUD7B,True
OTULIN,False
OTULINL,False
OTX1,True
OTX2-AS1,True
OVAAL,True
OVCA2,False
OVCH1,True
OVCH1-AS1,True
OVCH2,False
OVGP1,True
OVOL1,True
OVOL1-AS1,True
OVOL2,False
OVOL3,True
OXA1L,True
OXCT1,True
OXCT2,True
OXER1,True
OXGR1,True
OXLD1,True
OXNAD1,True
OXR1,False
OXSM,True
OXSR1,True
OXT,True
OXTR,True
P2RX1,True
P2RX2,True
P2RX3,True
P2RX4,True
P2RX5,False
P2RX5-TAX1BP3,False
P2RX6,False
P2RX7,True
P2RY1,True
P2RY10,True
P2RY11,False
P2RY12,True
P2RY13,True
P2RY14,True
P2RY2,True
P2RY4,True
P2RY6,True
P2RY8,True
P3H1,False
P3H2,False
P3H2-AS1,False
P3H3,False
P3H4,False
P4HA1,True
P4HA2,True
P4HA2-AS1,True
P4HA3,True
P4HA3-AS1,False
P4HB,True
P4HTM,False
PA2G4,False
PAAF1,True
PABPC1,True
PABPC1L,True
PABPC3,True
PABPC4,True
PABPC4L,True
PABPC5,True
PABPN1,False
PABPN1L,True
PACERR,False
PACRG,True
PACRG-AS1,False
PACRGL,True
PACS1,True
PACS2,False
PACSIN1,True
PACSIN2,False
PACSIN3,True
PADI1,True
PADI2,True
PADI3,True
PADI4,True
PADI6,True
PAEP,True
PAF1,True
PAFAH1B1,False
PAFAH1B2,True
PAFAH1B3,True
PAFAH2,True
PAG1,True
PAGE1,True
PAGE2,True
PAGE2B,True
PAGE4,True
PAGE5,True
PAGR1,False
PAH,True
PAICS,True
PAIP1,True
PAIP2,True
PAIP2B,True
PAK1,True
PAK1IP1,True
PAK2,True
PAK3,True
PAK4,True
PAK5,False
PAK6,False
PALB2,True
PALD1,True
PALLD,True
PALM,True
PALM2,False
PALM2-AKAP2,False
PALM3,True
PALMD,True
PAM,True
PAM16,False
PAN2,False
PAN3,True
PAN3-AS1,True
PANDAR,False
PANK1,False
PANK2,True
PANK3,False
PANK4,True
PANO1,False
PANX1,True
PANX2,True
PANX3,True
PAOX,False
PAPLN,True
PAPOLA,True
PAPOLB,True
PAPOLG,True
PAPPA,True
PAPPA-AS1,True
PAPPA2,True
PAPSS1,True
PAPSS2,True
PAQR3,True
PAQR4,True
PAQR5,False
PAQR6,True
PAQR7,True
PAQR8,True
PAQR9,True
PAQR9-AS1,False
PARAL1,False
PARD3,True
PARD3-AS1,True
PARD3B,True
PARD6A,True
PARD6B,True
PARD6G,True
PARD6G-AS1,False
PARG,True
PARK7,True
PARL,True
PARM1,True
PARN,True
PARP1,True
PARP10,True
PARP11,True
PARP12,True
PARP14,True
PARP15,True
PARP16,True
PARP2,True
PARP3,True
PARP4,True
PARP6,False
PARP8,True
PARP9,True
PARPBP,True
PARS2,True
PART1,True
PARVA,True
PARVB,False
PARVG,False
PASD1,False
PASK,True
PATE1,True
PATE2,True
PATE4,True
PATJ,False
PATL1,True
PATL2,True
PATZ1,True
PAWR,True
PAX2,True
PAX4,True
PAX5,True
PAX6,False
PAX7,True
PAX8,True
PAX9,True
PAXBP1,True
PAXBP1-AS1,True
PAXIP1,True
PAXIP1-AS1,True
PAXIP1-AS2,True
PAXX,False
PBDC1,True
PBK,True
PBLD,True
PBOV1,True
PBRM1,True
PBX1,True
PBX2,True
PBX3,True
PBX4,True
PBXIP1,True
PC,True
PCA3,True
PCAT1,True
PCAT14,False
PCAT18,False
PCAT19,False
PCAT4,True
PCAT5,False
PCAT6,True
PCAT7,True
PCBD1,True
PCBD2,False
PCBP1,True
PCBP2,False
PCBP3,True
PCBP4,False
PCCA,True
PCCA-AS1,True
PCCB,True
PCDH1,True
PCDH10,True
PCDH11X,True
PCDH11Y,True
PCDH12,True
PCDH15,True
PCDH17,True
PCDH18,True
PCDH19,True
PCDH7,True
PCDH8,True
PCDH9,True
PCDH9-AS1,True
PCDH9-AS2,True
PCDH9-AS3,True
PCDHA1,False
PCDHA10,False
PCDHA11,False
PCDHA12,False
PCDHA13,False
PCDHA2,False
PCDHA3,False
PCDHA4,False
PCDHA5,False
PCDHA6,False
PCDHA7,False
PCDHA8,False
PCDHA9,False
PCDHAC1,False
PCDHB1,True
PCDHB10,True
PCDHB11,True
PCDHB12,True
PCDHB13,True
PCDHB14,True
PCDHB15,True
PCDHB16,True
PCDHB2,True
PCDHB3,True
PCDHB4,True
PCDHB5,True
PCDHB6,True
PCDHB7,True
PCDHB8,True
PCDHB9,True
PCDHGA1,False
PCDHGA10,False
PCDHGA11,False
PCDHGA12,False
PCDHGA2,False
PCDHGA3,False
PCDHGA4,False
PCDHGA5,False
PCDHGA6,False
PCDHGA7,False
PCDHGA8,False
PCDHGA9,False
PCDHGB1,False
PCDHGB2,False
PCDHGB3,False
PCDHGB4,False
PCDHGB5,False
PCDHGB6,False
PCDHGB7,False
PCDHGC3,False
PCDHGC4,False
PCDHGC5,False
PCED1A,True
PCED1B,True
PCF11,False
PCF11-AS1,False
PCGEM1,True
PCGF1,True
PCGF2,True
PCGF3,True
PCGF5,True
PCGF6,True
PCID2,True
PCIF1,True
PCK1,True
PCK2,True
PCLAF,False
PCLO,True
PCM1,True
PCMT1,True
PCMTD1,True
PCMTD2,False
PCNA,True
PCNP,True
PCNT,True
PCNX1,False
PCNX2,False
PCNX3,False
PCNX4,False
PCOLCE,True
PCOLCE-AS1,True
PCOLCE2,True
PCP2,False
PCP4,True
PCP4L1,True
PCSK1,True
PCSK1N,True
PCSK2,True
PCSK4,True
PCSK5,True
PCSK6,True
PCSK6-AS1,False
PCSK7,True
PCSK9,True
PCTP,True
PCYOX1,True
PCYOX1L,True
PCYT1A,False
PCYT1B,True
PCYT2,True
PDAP1,True
PDC,True
PDCD1,True
PDCD10,True
PDCD11,True
PDCD1LG2,True
PDCD2,True
PDCD2L,False
PDCD4,False
PDCD4-AS1,True
PDCD5,True
PDCD6,False
PDCD6IP,True
PDCD7,True
PDCL,True
PDCL2,True
PDCL3,True
PDE10A,True
PDE11A,False
PDE12,True
PDE1A,True
PDE1B,True
PDE1C,True
PDE2A,True
PDE3A,True
PDE3B,True
PDE4A,True
PDE4B,True
PDE4C,True
PDE4D,True
PDE4DIP,True
PDE5A,True
PDE6A,True
PDE6B,True
PDE6C,True
PDE6D,True
PDE6G,True
PDE6H,True
PDE7A,True
PDE7B,True
PDE8A,True
PDE8B,True
PDE9A,True
PDF,False
PDGFA,True
PDGFB,True
PDGFC,True
PDGFD,True
PDGFRA,False
PDGFRB,True
PDGFRL,True
PDHA1,True
PDHA2,True
PDHB,True
PDHX,True
PDIA2,True
PDIA3,True
PDIA4,True
PDIA5,False
PDIA6,True
PDIK1L,True
PDK1,True
PDK2,True
PDK3,True
PDK4,True
PDLIM1,True
PDLIM2,False
PDLIM3,True
PDLIM4,True
PDLIM5,True
PDLIM7,True
PDP1,True
PDP2,False
PDPK1,True
PDPN,True
PDPR,True
PDRG1,True
PDS5A,True
PDS5B,True
PDSS1,True
PDSS2,True
PDX1,True
PDXDC1,True
PDXK,True
PDXP,False
PDYN,True
PDYN-AS1,False
PDZD11,True
PDZD2,True
PDZD3,True
PDZD4,True
PDZD7,True
PDZD8,True
PDZD9,True
PDZK1,True
PDZK1IP1,True
PDZRN3,True
PDZRN4,True
PEA15,False
PEAK1,True
PEAK3,False
PEAR1,True
PEBP1,True
PEBP4,True
PECAM1,True
PECR,False
PEF1,True
PEG10,True
PEG3,False
PELI1,True
PELI2,True
PELI3,True
PELO,False
PELP1,True
PEMT,True
PENK,True
PEPD,True
PER1,False
PER2,True
PER3,True
PERM1,False
PERP,True
PES1,True
PET100,False
PET117,False
PEX1,True
PEX10,True
PEX11A,True
PEX11B,True
PEX11G,True
PEX12,True
PEX13,True
PEX14,True
PEX16,True
PEX19,False
PEX2,True
PEX26,False
PEX3,False
PEX5,True
PEX5L,True
PEX5L-AS1,True
PEX5L-AS2,True
PEX6,True
PEX7,True
PF4,True
PF4V1,True
PFAS,True
PFDN1,True
PFDN2,True
PFDN4,True
PFDN5,True
PFDN6,True
PFKFB1,True
PFKFB2,True
PFKFB3,True
PFKFB4,False
PFKL,True
PFKM,True
PFKP,True
PFN1,True
PFN2,False
PFN3,True
PFN4,True
PGA3,True
PGA4,False
PGA5,False
PGAM1,True
PGAM2,True
PGAM4,True
PGAM5,False
PGAP1,True
PGAP2,False
PGAP3,True
PGBD1,True
PGBD2,True
PGBD4,True
PGBD5,True
PGC,True
PGD,True
PGF,True
PGGHG,False
PGGT1B,True
PGK1,True
PGK2,True
PGLS,True
PGLYRP1,True
PGLYRP2,True
PGLYRP3,True
PGLYRP4,True
PGM1,True
PGM2,True
PGM2L1,True
PGM3,True
PGM5,False
PGM5-AS1,True
PGM5P3-AS1,False
PGM5P4-AS1,False
PGP,False
PGPEP1,True
PGPEP1L,True
PGR,True
PGRMC1,True
PGRMC2,True
PGS1,True
PHACTR1,True
PHACTR2,False
PHACTR2-AS1,False
PHACTR3,True
PHACTR4,True
PHAX,True
PHB,True
PHB2,False
PHC1,True
PHC2,False
PHC3,True
PHETA1,False
PHETA2,False
PHEX,True
PHEX-AS1,True
PHF1,True
PHF10,True
PHF11,True
PHF12,True
PHF13,True
PHF14,True
PHF19,True
PHF2,True
PHF20,True
PHF20L1,True
PHF21A,True
PHF21B,True
PHF23,True
PHF24,False
PHF3,True
PHF5A,True
PHF6,True
PHF7,True
PHF8,True
PHGDH,True
PHGR1,True
PHIP,True
PHKA1,True
PHKA2,True
PHKA2-AS1,True
PHKB,True
PHKG1,True
PHKG2,False
PHLDA1,True
PHLDA2,True
PHLDA3,True
PHLDB1,True
PHLDB2,False
PHLDB3,True
PHLPP1,True
PHLPP2,True
PHOSPHO1,True
PHOSPHO2,False
PHOX2A,True
PHPT1,False
PHRF1,True
PHTF1,True
PHTF2,True
PHYH,True
PHYHD1,False
PHYHIP,True
PHYKPL,True
PI15,True
PI16,True
PI3,True
PI4K2A,False
PI4K2B,True
PI4KA,True
PI4KB,True
PIANP,True
PIAS1,True
PIAS2,True
PIAS3,True
PIAS4,True
PIBF1,True
PICALM,True
PICK1,True
PICSAR,False
PID1,True
PIDD1,False
PIEZO1,True
PIEZO2,True
PIF1,True
PIFO,True
PIGA,True
PIGB,True
PIGBOS1,False
PIGC,True
PIGF,True
PIGG,True
PIGH,True
PIGK,True
PIGL,True
PIGM,True
PIGN,True
PIGO,True
PIGP,True
PIGQ,False
PIGR,True
PIGS,True
PIGT,True
PIGU,True
PIGV,True
PIGW,True
PIGX,False
PIGZ,True
PIH1D1,True
PIH1D2,True
PIH1D3,True
PIK3AP1,True
PIK3C2A,False
PIK3C2B,True
PIK3C2G,True
PIK3C3,True
PIK3CA,True
PIK3CB,True
PIK3CD,True
PIK3CD-AS1,False
PIK3CD-AS2,False
PIK3CG,True
PIK3IP1,True
PIK3IP1-AS1,False
PIK3R1,True
PIK3R2,False
PIK3R3,False
PIK3R4,True
PIK3R5,True
PIK3R6,True
PIKFYVE,True
PILRA,False
PILRB,False
PIM1,True
PIM2,True
PIM3,True
PIMREG,False
PIN1,True
PIN4,True
PINCR,False
PINK1,True
PINK1-AS,False
PINLYP,True
PINX1.1,False
PIP,True
PIP4K2A,True
PIP4K2B,True
PIP4K2C,True
PIP4P1,False
PIP4P2,False
PIP5K1A,True
PIP5K1B,True
PIP5K1C,True
PIP5KL1,True
PIPOX,True
PIR,True
PIRT,True
PISD,True
PISRT1,False
PITHD1,True
PITPNA,True
PITPNA-AS1,True
PITPNB,True
PITPNC1,True
PITPNM1,True
PITPNM2,True
PITPNM2-AS1,False
PITPNM3,True
PITRM1,True
PITRM1-AS1,True
PITX1,True
PITX2,True
PITX3,True
PIWIL1,True
PIWIL2,True
PIWIL3,True
PIWIL4,False
PJA1,True
PJA2,True
PJVK,False
PKD1,True
PKD1L1,True
PKD1L3,True
PKD2,True
PKD2L1,True
PKD2L2,True
PKDCC,True
PKDREJ,True
PKHD1,True
PKHD1L1,True
PKIA,True
PKIA-AS1,False
PKIB,True
PKIG,True
PKLR,True
PKM,True
PKMYT1,True
PKN1,True
PKN2,False
PKN2-AS1,False
PKN3,True
PKNOX1,True
PKNOX2,True
PKP1,True
PKP2,True
PKP3,True
PKP4,True
PKP4-AS1,False
PLA1A,True
PLA2G10,True
PLA2G12A,True
PLA2G12B,True
PLA2G15,True
PLA2G16,True
PLA2G1B,True
PLA2G2A,True
PLA2G2C,True
PLA2G2D,True
PLA2G2F,True
PLA2G3,True
PLA2G4A,True
PLA2G4B,False
PLA2G4C,True
PLA2G4C-AS1,False
PLA2G4D,True
PLA2G4E,True
PLA2G4E-AS1,False
PLA2G4F,True
PLA2G5,True
PLA2G6,True
PLA2G7,True
PLA2R1,True
PLAA,True
PLAC1,True
PLAC4,True
PLAC8,True
PLAC8L1,True
PLAC9,True
PLAG1,True
PLAGL1,True
PLAGL2,True
PLAT,True
PLAU,True
PLAUR,True
PLB1,True
PLBD1,True
PLBD1-AS1,False
PLBD2,True
PLCB1,True
PLCB2,True
PLCB2-AS1,True
PLCB3,True
PLCB4,True
PLCD1,True
PLCD3,True
PLCD4,True
PLCE1,True
PLCE1-AS1,True
PLCG1,False
PLCG1-AS1,False
PLCG2,False
PLCH1,False
PLCH2,True
PLCL1,True
PLCL2,False
PLCL2-AS1,True
PLCXD1,True
PLCXD2,False
PLCXD2-AS1,True
PLCXD3,True
PLCZ1,True
PLD1,True
PLD2,True
PLD3,True
PLD4,True
PLD5,True
PLD6,False
PLEC,True
PLEK,True
PLEK2,True
PLEKHA1,True
PLEKHA2,True
PLEKHA3,True
PLEKHA4,True
PLEKHA5,True
PLEKHA6,True
PLEKHA7,True
PLEKHA8,True
PLEKHB1,True
PLEKHB2,True
PLEKHD1,True
PLEKHF1,True
PLEKHF2,True
PLEKHG1,True
PLEKHG2,False
PLEKHG3,True
PLEKHG4,True
PLEKHG4B,True
PLEKHG5,False
PLEKHG6,True
PLEKHG7,True
PLEKHH1,True
PLEKHH2,True
PLEKHH3,True
PLEKHJ1,True
PLEKHM1,True
PLEKHM2,False
PLEKHM3,True
PLEKHN1,True
PLEKHO1,True
PLEKHO2,False
PLEKHS1,True
PLET1,True
PLG,True
PLGLB1,True
PLGLB2,True
PLGRKT,True
PLIN1,True
PLIN2,True
PLIN3,True
PLIN4,True
PLIN5,False
PLK1,True
PLK2,True
PLK3,True
PLK4,True
PLK5,True
PLLP,True
PLN,True
PLOD1,True
PLOD2,True
PLOD3,True
PLP1,True
PLP2,True
PLPBP,False
PLPP1,False
PLPP2,False
PLPP3,False
PLPP4,False
PLPP5,False
PLPP6,False
PLPP7,False
PLPPR1,False
PLPPR2,False
PLPPR3,False
PLPPR4,False
PLPPR5,False
PLRG1,True
PLS1,True
PLS1-AS1,True
PLS3,True
PLS3-AS1,False
PLSCR1,True
PLSCR2,False
PLSCR3,False
PLSCR4,True
PLSCR5,True
PLTP,True
PLUT,False
PLVAP,True
PLXDC1,True
PLXDC2,True
PLXNA1,True
PLXNA2,True
PLXNA3,True
PLXNA4,True
PLXNB1,True
PLXNB2,True
PLXNB3,False
PLXNC1,True
PLXND1,True
PM20D1,True
PM20D2,True
PMAIP1,True
PMCH,True
PMEL,True
PMEPA1,True
PMF1,False
PMF1-BGLAP,False
PMFBP1,True
PML,True
PMM1,True
PMM2,False
PMP2,True
PMP22,True
PMPCA,True
PMPCB,True
PMS1,True
PMS2,True
PMVK,True
PNCK,True
PNISR,True
PNKD,True
PNKP,True
PNLDC1,True
PNLIP,True
PNLIPRP1,True
PNLIPRP3,True
PNMA1,True
PNMA2,True
PNMA3,True
PNMA5,True
PNMA6A,False
PNMA6E,False
PNMA6F,False
PNMA8A,False
PNMA8B,False
PNMA8C,False
PNMT,True
PNN,True
PNO1,True
PNOC,True
PNP,True
PNPLA1,True
PNPLA2,True
PNPLA3,False
PNPLA4,True
PNPLA5,True
PNPLA6,False
PNPLA7,True
PNPLA8,False
PNPO,False
PNPT1,True
PNRC1,True
PNRC2,True
POC1A,True
POC1B,False
POC1B-AS1,False
POC1B-GALNT4,False
POC5,True
PODN,True
PODNL1,True
PODXL,True
PODXL2,True
POF1B,True
POFUT1,False
POFUT2,True
POGK,True
POGLUT1,True
POGZ,True
POLA1,True
POLA2,True
POLB,True
POLD1,False
POLD2,True
POLD3,False
POLD4,False
POLDIP2,True
POLDIP3,True
POLE,True
POLE2,True
POLE3,True
POLE4,True
POLG,True
POLG2,True
POLH,True
POLH-AS1,False
POLI,True
POLK,True
POLL,True
POLM,True
POLN,False
POLQ,True
POLR1A,True
POLR1B,True
POLR1C,True
POLR1D,True
POLR1E,True
POLR2A,True
POLR2B,True
POLR2C,False
POLR2D,False
POLR2E,True
POLR2F,True
POLR2G,True
POLR2H,True
POLR2I,True
POLR2J,True
POLR2J2,False
POLR2J3,False
POLR2J3.1,False
POLR2K,True
POLR2L,True
POLR2M,False
POLR3A,True
POLR3B,True
POLR3C,True
POLR3D,True
POLR3E,True
POLR3F,True
POLR3G,True
POLR3GL,True
POLR3H,True
POLR3K,True
POLRMT,True
POM121,True
POM121C,False
POM121L12,True
POM121L2,True
POMC,True
POMGNT1,True
POMGNT2,True
POMK,True
POMP,True
POMT1,True
POMT2,True
POMZP3,True
PON1,False
PON2,True
PON3,False
POP1,True
POP4,True
POP5,True
POP7,True
POPDC2,False
POPDC3,True
POR,False
PORCN,True
POSTN,True
POT1,True
POT1-AS1,True
POTEB3,False
POTEC,True
POTEE,False
POTEF,True
POTEH-AS1,True
POTEI,False
POTEJ,False
POU2AF1,True
POU2F1,True
POU2F2,True
POU2F3,True
POU3F1,True
POU3F2,True
POU3F3,True
POU4F1,True
POU4F2,False
POU4F3,False
POU5F1,True
POU5F1B,True
POU5F2,False
POU6F1,True
POU6F2,True
PP2D1,True
PPA1,True
PPA2,True
PPAN,False
PPAN-P2RY11,False
PPARA,True
PPARD,True
PPARG,True
PPARGC1A,True
PPARGC1B,True
PPAT,True
PPBP,True
PPCDC,True
PPCS,False
PPDPF,True
PPDPFL,False
PPEF1,True
PPEF2,True
PPFIA1,True
PPFIA2,True
PPFIA3,True
PPFIA4,True
PPFIBP1,True
PPFIBP2,True
PPHLN1,False
PPIA,True
PPIAL4A,True
PPIAL4E,True
PPIAL4G,True
PPIB,True
PPIC,True
PPID,True
PPIE,True
PPIF,True
PPIG,True
PPIH,True
PPIL1,True
PPIL2,False
PPIL3,False
PPIL4,True
PPIL6,True
PPIP5K1,True
PPIP5K2,True
PPL,True
PPM1A,True
PPM1B,True
PPM1D,True
PPM1E,True
PPM1F,True
