axis,gene,coefficient
pc1,VWC2,2.206793189513681e-05
pc1,VWC2L,2.3754460929018677e-05
pc1,VWCE,0.00023815839082821021
pc1,VWDE,-0.0001979306372748802
pc1,VWF,0.0005974735968736661
pc1,WAC,0.00012518961371684096
pc1,WAC-AS1,-0.00016402654766734648
pc1,WARS,-0.0003439169982537208
pc1,WARS2,-3.1481460698055163e-05
pc1,WARS2-IT1,-1.5107187174783526e-06
pc1,WAS,-0.00020558962592480913
pc1,WASF1,-0.0005720801146830799
pc1,WASF2,6.793725621378353e-05
pc1,WASF3,0.00021387774501721086
pc1,WASF3-AS1,1.894196605991546e-05
pc1,WASIR1,0.0002166287201736739
pc1,WASIR2,0.00015416650255749954
pc1,WASL,-0.0003745523015816186
pc1,WBP11,-0.00035656321751368275
pc1,WBP1L,-9.832607643692427e-05
pc1,WBP2,-0.0001684278068531606
pc1,WBP2NL,0.0002983350052084718
pc1,WBP4,0.00018780946220615233
pc1,WDFY1,-3.0423056633420894e-05
pc1,WDFY2,0.00043740678728479806
pc1,WDFY3,-0.0004165288497737839
pc1,WDFY3-AS1,-3.990951462298261e-06
pc1,WDFY4,9.226676042173513e-05
pc1,WDHD1,-5.195720190190163e-05
pc1,WDPCP,7.781398847174845e-05
pc1,WDR1,-0.00030710519968256276
pc1,WDR11,0.00013254539960138564
pc1,WDR11-AS1,-0.00015094670406130608
pc1,WDR12,-3.790372622120007e-05
pc1,WDR13,-0.00031433101979874467
pc1,WDR17,0.00037391638349909404
pc1,WDR18,-0.00030594300024818584
pc1,WDR19,0.00011660095566647594
pc1,WDR20,-0.00015593581001388014
pc1,WDR24,-4.581361444889398e-05
pc1,WDR25,7.859231985639728e-05
pc1,WDR26,2.4741397644378233e-05
pc1,WDR27,0.0001892474887976887
pc1,WDR3,-0.00021995037546044906
pc1,WDR31,-0.00011605712250065292
pc1,WDR33,7.488660625534901e-05
pc1,WDR34,-0.0006805267562008625
pc1,WDR35,0.0001650494941280351
pc1,WDR36,-0.00023768334731295838
pc1,WDR37,4.776722662104988e-05
pc1,WDR38,-2.387659376034641e-05
pc1,WDR4,-0.00024501979666618974
pc1,WDR41,-1.3748592349683772e-05
pc1,WDR43,-0.00017132618574545192
pc1,WDR44,0.0001456584334639394
pc1,WDR45B,-9.28316978246319e-05
pc1,WDR46,-0.00010020113442025398
pc1,WDR47,-0.0003606404655921272
pc1,WDR48,-4.4520168760495435e-06
pc1,WDR5,-0.00022661110457817562
pc1,WDR53,-0.0006855353266138833
pc1,WDR54,-2.737327523899735e-05
pc1,WDR55,-9.740881980694027e-05
pc1,WDR59,0.00013982387023851717
pc1,WDR5B,4.666900344350462e-05
pc1,WDR60,0.00031466388991462655
pc1,WDR61,0.00012899913064544553
pc1,WDR62,-1.9495476560245495e-05
pc1,WDR63,0.000240660200897156
pc1,WDR64,0.00035310516909058077
pc1,WDR70,0.00019694274177310244
pc1,WDR72,7.791525162539512e-06
pc1,WDR73,-6.0884107303353284e-05
pc1,WDR75,0.00022984816829739888
pc1,WDR76,-1.3631447812783448e-05
pc1,WDR78,-1.6351185028852764e-05
pc1,WDR81,1.2260956495530401e-05
pc1,WDR82,0.00012395986126891384
pc1,WDR83,-0.00011090200307875534
pc1,WDR86,0.00022833839281599403
pc1,WDR87,-1.0127508320164906e-05
pc1,WDR88,-1.9091859862386664e-06
pc1,WDR89,4.404245703035586e-05
pc1,WDR90,0.0001436182009970828
pc1,WDR91,0.0007583648282983262
pc1,WDR93,-7.815874324381641e-06
pc1,WDSUB1,0.00010081870467437329
pc1,WDTC1,-0.00010442889635377142
pc1,WDYHV1,0.00035515645308103257
pc1,WEE2,-3.7534948406149955e-06
pc1,WEE2-AS1,0.00015483776121081642
pc1,WFDC1,-0.00030602853131758874
pc1,WFDC10A,3.1075632792010693e-07
pc1,WFDC10B,-8.683432362225744e-06
pc1,WFDC11,0.0
pc1,WFDC12,0.0
pc1,WFDC13,-8.466498449443198e-07
pc1,WFDC2,-0.00020660427929137875
pc1,WFDC3,-3.7544721310418545e-05
pc1,WFDC5,0.0
pc1,WFDC8,6.860775362682007e-06
pc1,WFIKKN2,-2.0120649051288966e-06
pc1,WFS1,0.0001228120282869863
pc1,WHAMM,2.604214928473001e-05
pc1,WIF1,-7.006466820516864e-06
pc1,WIPF1,-0.0003256838544551981
pc1,WIPF2,-0.0005406325677569242
pc1,WIPF3,0.00010367723327924148
pc1,WIPI1,-0.00030025673824330844
pc1,WIPI2,-8.227308112712978e-05
pc1,WISP2,3.75480281506448e-05
pc1,WISP3,-8.239522874707614e-06
pc1,WIZ,-0.00016966111503042934
pc1,WLS,-6.4368243697753e-06
pc1,WNK1,0.00015468205023975233
pc1,WNK2,-1.59662377224992e-05
pc1,WNK3,-0.00018582841371041266
pc1,WNK4,0.0001349326604199646
pc1,WNT1,-6.313135049503568e-06
pc1,WNT10A,-0.00020614061580161652
pc1,WNT10B,-0.00017740778021842207
pc1,WNT11,-5.390042935711403e-05
pc1,WNT16,-8.303436930176037e-06
pc1,WNT2,-2.3847117831181885e-06
pc1,WNT2B,-1.9608663613698267e-05
pc1,WNT3,-4.8327330256974945e-05
pc1,WNT3A,-4.317574773335356e-06
pc1,WNT4,-6.560540914039402e-06
pc1,WNT5A,5.7958858760928196e-05
pc1,WNT5A-AS1,1.2838331733696296e-06
pc1,WNT5B,0.0002298091563203719
pc1,WNT6,0.00020888963721399796
pc1,WNT7A,-0.00016767291178887566
pc1,WNT8A,2.3909135439971515e-05
pc1,WNT8B,0.0
pc1,WNT9A,-4.1051140043681584e-05
pc1,WNT9B,-1.0612432268677126e-05
pc1,WRAP53,-0.00023919318386939233
pc1,WRAP73,0.00012341312839279851
pc1,WRB,0.00024043091501802364
pc1,WRN,0.0001863740257433383
pc1,WRNIP1,-0.00018773717804535607
pc1,WSB1,0.00027400225452347974
pc1,WSB2,-0.00025972525981514285
pc1,WSCD1,0.0001150340656256351
pc1,WSCD2,-1.6169287292619135e-05
pc1,WT1,-0.0003228184264586536
pc1,WTAP,-0.00019541278382633918
pc1,WTIP,5.803014726889122e-05
pc1,WWC1,-0.00010765656913817012
pc1,WWC2,-0.00019198104026280026
pc1,WWC2-AS1,0.0
pc1,WWC2-AS2,-8.832101237431376e-05
pc1,WWC3,-0.0008205971709513326
pc1,WWC3-AS1,7.477939984232694e-06
pc1,WWOX,5.9509989222546605e-05
pc1,WWP1,-8.481042224895933e-05
pc1,WWP2,-1.0649842427677629e-05
pc1,WWTR1,0.00012383229060269682
pc1,WWTR1-AS1,7.730363416566424e-06
pc1,XAB2,7.577369123627327e-05
pc1,XAF1,0.0001900505704289027
pc1,XAGE1A,-6.559134503764222e-05
pc1,XAGE1B,-0.00017091828769881886
pc1,XAGE2,4.521284392024204e-05
pc1,XAGE3,-2.8029486262031276e-07
pc1,XBP1,0.00014139397247122772
pc1,XCL1,5.777398841140638e-05
pc1,XCL2,0.0004611312782261024
pc1,XCR1,4.68332308683946e-07
pc1,XDH,-4.0688030264518465e-05
pc1,XG,0.0001080182424320802
pc1,XIAP,-0.00015996715417192792
pc1,XIAP-AS1,-1.993040353518162e-05
pc1,XIRP1,-0.00012366575838360344
pc1,XIRP2,-1.0166552579007674e-05
pc1,XIST,0.00186133019512182
pc1,XK,0.0007687088048784694
pc1,XKR3,9.453545208795316e-05
pc1,XKR4,0.00019873122089779553
pc1,XKR5,1.425343829038967e-05
pc1,XKR6,0.00017931298990519516
pc1,XKR7,-9.83677632938592e-06
pc1,XKR8,-0.0008576514786096794
pc1,XKR9,-5.280189403858768e-05
pc1,XKRX,-1.9917039710888487e-05
pc1,XPA,-4.324728409266963e-05
pc1,XPC,0.00016726723775506658
pc1,XPNPEP1,-0.0001376165147694538
pc1,XPNPEP2,-0.0003631714945964921
pc1,XPO1,0.00012158747403613291
pc1,XPO4,-0.00024267982053726383
pc1,XPO5,-0.0001536257853683159
pc1,XPO6,-5.8636808829223594e-05
pc1,XPO7,0.00038569397212828975
pc1,XPOT,0.00016701958383725935
pc1,XPR1,0.00015392642605186136
pc1,XRCC2,0.00012129506881212177
pc1,XRCC3,-0.00014255203304897553
pc1,XRCC4,-0.0002079003052467794
pc1,XRCC5,-0.00015151550106161073
pc1,XRCC6,-0.00012467199459297178
pc1,XRN1,0.0002929195626083392
pc1,XRN2,-0.00022489648846119313
pc1,XRRA1,-0.00032982806934154726
pc1,XXYLT1,0.0003239654474648457
pc1,XXYLT1-AS1,5.580078843435603e-06
pc1,XXYLT1-AS2,0.0002767145997123677
pc1,XYLB,-0.0001436470708583446
pc1,XYLT1,0.0002666783206563157
pc1,XYLT2,0.00021235257242945623
pc1,YAF2,0.00015040834008319805
pc1,YAP1,-1.3857261685406093e-05
pc1,YARS,0.00016511192008264092
pc1,YARS2,-0.0003488686571329366
pc1,YBEY,1.2367083155100497e-05
pc1,YBX1,-0.00035261204791762525
pc1,YBX2,2.089175127331931e-05
pc1,YBX3,-0.0003715345721751121
pc1,YDJC,-0.0005140313946605412
pc1,YEATS2,-0.00010495454846450467
pc1,YEATS2-AS1,-2.859353604565532e-05
pc1,YEATS4,-8.903924466738837e-05
pc1,YIF1A,-0.0002972873581155881
pc1,YIF1B,-0.0003035527012337197
pc1,YIPF1,-0.00023681618468605976
pc1,YIPF2,-8.652892826050521e-05
pc1,YIPF3,-0.0002117438771674613
pc1,YIPF4,-1.744521281165732e-05
pc1,YIPF5,-0.0003576543856018987
pc1,YIPF6,-9.765603893287552e-05
pc1,YIPF7,-2.090443351405404e-05
pc1,YKT6,-0.00032617841254073003
pc1,YME1L1,-5.626682248376849e-05
pc1,YOD1,-0.0002093248806248775
pc1,YPEL1,-0.00031305300145185224
pc1,YPEL2,-0.0004078758160799147
pc1,YPEL3,-9.633319152880298e-05
pc1,YPEL4,0.0005733082259445286
pc1,YPEL5,-0.00015730706161298932
pc1,YRDC,-0.001252938726546032
pc1,YTHDC1,0.00017164471600531706
pc1,YTHDC2,0.00016619288706383502
pc1,YTHDF1,-0.00031741084865306873
pc1,YTHDF2,-0.0004489668523112858
pc1,YTHDF3,-5.6173474592113194e-05
pc1,YTHDF3-AS1,-0.00019286998387125657
pc1,YWHAB,-0.0002679270208787894
pc1,YWHAE,-0.00025615902924835303
pc1,YWHAG,-5.2443196146024294e-05
pc1,YWHAH,-0.00040922761865633755
pc1,YWHAQ,-0.00023031909940430346
pc1,YWHAZ,-0.00011464962652027444
pc1,YY1,7.164824764582612e-05
pc1,ZACN,-7.323511683375499e-06
pc1,ZADH2,2.8117436997082126e-06
pc1,ZAN,-0.00013677091636467734
pc1,ZAP70,-0.00010134888616098704
pc1,ZAR1,-9.021738175345726e-06
pc1,ZAR1L,-5.382879996250396e-05
pc1,ZBBX,-7.726994390757674e-06
pc1,ZBED2,-2.9753582121281132e-05
pc1,ZBED3,0.00027841793354062565
pc1,ZBED4,6.374483497468287e-06
pc1,ZBED5,-5.866300793091059e-05
pc1,ZBED5-AS1,0.00011455145193915206
pc1,ZBED6CL,0.0001261564117326149
pc1,ZBP1,-0.00013408008313490973
pc1,ZBTB1,-0.0005308568800501365
pc1,ZBTB10,-0.0005832460317810367
pc1,ZBTB11,5.303256572689354e-06
pc1,ZBTB11-AS1,-0.0002909906009332184
pc1,ZBTB12,-5.3216494762307736e-05
pc1,ZBTB14,-0.00016610508927663586
pc1,ZBTB16,0.0001213683241712725
pc1,ZBTB17,-0.0004697153750089078
pc1,ZBTB18,5.85505440323525e-05
pc1,ZBTB2,-0.00036309672599318775
pc1,ZBTB20,6.322304009334348e-05
pc1,ZBTB20-AS1,-1.3391814313089082e-05
pc1,ZBTB20-AS2,-5.913652261581262e-05
pc1,ZBTB20-AS3,-1.0862053399349685e-05
pc1,ZBTB20-AS4,-1.9712107780073437e-05
pc1,ZBTB21,0.00012952979282067649
pc1,ZBTB25,9.349218585207782e-06
pc1,ZBTB26,0.00043722435208068205
pc1,ZBTB3,-0.0002244060276422225
pc1,ZBTB32,-0.0001372179204226603
pc1,ZBTB33,0.0003712051970485528
pc1,ZBTB34,0.00025762329102925626
pc1,ZBTB37,0.00026532562167852513
pc1,ZBTB38,-0.0005606729815008265
pc1,ZBTB39,-0.0004737077109598056
pc1,ZBTB4,0.0004441700458919702
pc1,ZBTB40,-3.1415754768451775e-05
pc1,ZBTB41,0.00015100420138084304
pc1,ZBTB42,-0.00017996328057193322
pc1,ZBTB43,-3.256469972772001e-05
pc1,ZBTB44,0.0002287079836601819
pc1,ZBTB45,-1.512138473598406e-05
pc1,ZBTB46,0.00042813499034906165
pc1,ZBTB47,-2.2176591251967083e-05
pc1,ZBTB48,0.00017347033829591006
pc1,ZBTB49,-0.0004605872382965818
pc1,ZBTB5,0.00011834329661947852
pc1,ZBTB6,-0.00017159826121604472
pc1,ZBTB7A,-0.0001846601531587358
pc1,ZBTB7B,-0.00027655676985449457
pc1,ZBTB7C,-2.156670871375567e-05
pc1,ZBTB8OS,-1.4739855616626097e-05
pc1,ZBTB9,5.473873185387652e-06
pc1,ZC2HC1A,0.00017154344821006647
pc1,ZC2HC1B,-2.7879741767856978e-06
pc1,ZC2HC1C,-6.387597670902803e-05
pc1,ZC3H11B,0.00011667350477085733
pc1,ZC3H12A,-0.00018450257594249025
pc1,ZC3H12B,5.909180262886712e-05
pc1,ZC3H12C,0.0005639246709666897
pc1,ZC3H12D,-0.00011781976060065599
pc1,ZC3H13,-6.637918360922832e-05
pc1,ZC3H14,-3.469383902342606e-05
pc1,ZC3H15,7.769603061505877e-05
pc1,ZC3H18,-0.0004494079807887508
pc1,ZC3H3,7.867544324896618e-05
pc1,ZC3H4,-0.00020759352397775848
pc1,ZC3H7A,7.043380939004256e-05
pc1,ZC3H7B,-5.080273651718422e-05
pc1,ZC3H8,4.15510639637521e-05
pc1,ZC3HAV1,-7.474440377471127e-05
pc1,ZC3HAV1L,0.00017310558106430478
pc1,ZC3HC1,-0.00021826484553813001
pc1,ZC4H2,-0.00015359167704130257
pc1,ZCCHC10,-0.00022159959443331323
pc1,ZCCHC12,3.279571390142293e-05
pc1,ZCCHC14,1.6281836047813877e-05
pc1,ZCCHC17,-6.233712921734938e-05
pc1,ZCCHC18,-3.078901602744278e-06
pc1,ZCCHC2,-0.0001809574540487312
pc1,ZCCHC24,0.0006151705305811001
pc1,ZCCHC4,-0.00015256584404104825
pc1,ZCCHC7,-0.00018450307176944545
pc1,ZCCHC8,1.1588591948698056e-05
pc1,ZCCHC9,-0.00016675196915068758
pc1,ZCRB1,0.00017931772162551208
pc1,ZCWPW1,0.00030909847310164255
pc1,ZCWPW2,-1.38398524317054e-05
pc1,ZDBF2,-0.00045542325361195066
pc1,ZDHHC1,-0.0010275297294527884
pc1,ZDHHC12,-0.0006071418463812284
pc1,ZDHHC13,1.2467605388700425e-05
pc1,ZDHHC14,0.00011928404669306777
pc1,ZDHHC15,0.00015526336270889457
pc1,ZDHHC16,-0.000523285094383493
pc1,ZDHHC17,-4.4115402465992614e-05
pc1,ZDHHC18,0.00017440958239972718
pc1,ZDHHC19,1.9025011079809428e-05
pc1,ZDHHC2,-0.0003659598287004604
pc1,ZDHHC20,-0.0001522585026198817
pc1,ZDHHC21,0.0001005598036227404
pc1,ZDHHC22,-2.7275231927501417e-06
pc1,ZDHHC23,0.0002850729431349048
pc1,ZDHHC24,8.654515089179662e-05
pc1,ZDHHC3,-9.462346011501685e-05
pc1,ZDHHC4,-6.840573209693859e-05
pc1,ZDHHC5,-0.0004226047927325876
pc1,ZDHHC6,-0.00023540290718355783
pc1,ZDHHC7,-2.794023810791683e-05
pc1,ZDHHC8,1.2763778307042526e-05
pc1,ZDHHC9,-0.0003290700082426839
pc1,ZEB1,-8.43123027633718e-05
pc1,ZEB1-AS1,-3.2334873297614744e-05
pc1,ZEB2-AS1,-1.2019461009417428e-05
pc1,ZER1,-7.588070815744937e-05
pc1,ZFAND1,9.857819061271591e-05
pc1,ZFAND2A,-0.0006093531151574308
pc1,ZFAND2B,9.062588973908495e-05
pc1,ZFAND3,0.0002813393599807961
pc1,ZFAND4,0.00014713389423874564
pc1,ZFAND5,0.0007589643533068682
pc1,ZFAND6,-0.00021352868667307026
pc1,ZFAS1,0.000286026380896458
pc1,ZFAT,-9.531774830178797e-05
pc1,ZFAT-AS1,-3.100821904489329e-06
pc1,ZFC3H1,0.00013482677708314498
pc1,ZFHX2,-0.00012155589729121787
pc1,ZFHX4,3.295794788738267e-05
pc1,ZFHX4-AS1,2.1107927691412645e-06
pc1,ZFP1,-0.0006426754914887711
pc1,ZFP14,0.0005025429991483363
pc1,ZFP2,-2.015405216702475e-05
pc1,ZFP28,-6.559878632054382e-05
pc1,ZFP3,2.8290693864224065e-05
pc1,ZFP36,7.095711805473137e-05
pc1,ZFP36L1,-0.001778271591703265
pc1,ZFP36L2,0.0009783981404282503
pc1,ZFP37,-3.0770129207039245e-05
pc1,ZFP42,-2.093945557567986e-06
pc1,ZFP57,-0.00066903161668905
pc1,ZFP62,0.00014907447549595678
pc1,ZFP64,-0.00010925480566972335
pc1,ZFP69,-7.273147875561796e-05
pc1,ZFP69B,-7.085784479616639e-05
pc1,ZFP82,-3.439329109728964e-06
pc1,ZFP90,0.00017438361775458798
pc1,ZFP92,-0.0001666376139952482
pc1,ZFPL1,-0.0002813626997055077
pc1,ZFPM1,-0.00034519073279572476
pc1,ZFR2,7.020465303390089e-05
pc1,ZFX,-0.00043919100302690985
pc1,ZFX-AS1,1.6468307061820898e-05
pc1,ZFY,-0.0013680759011452796
pc1,ZFY-AS1,-0.0004214852484243381
pc1,ZFYVE1,-4.3700431318958954e-05
pc1,ZFYVE16,-0.0004992110893658457
pc1,ZFYVE19,-7.178727666241984e-05
pc1,ZFYVE21,-0.00048115367119232444
pc1,ZFYVE26,7.447656024864873e-05
pc1,ZFYVE27,-0.00038402929220838675
pc1,ZFYVE28,-9.591983312877029e-05
pc1,ZFYVE9,-0.0006458193248693021
pc1,ZG16,-1.5302855563795933e-05
pc1,ZG16B,-0.0012466389194012374
pc1,ZHX2,-0.00012454204328234695
pc1,ZHX3,-1.623634012350518e-05
pc1,ZIC1,1.6582962243161361e-06
pc1,ZIC2,4.167987794824225e-06
pc1,ZIK1,-1.8895969458003622e-05
pc1,ZKSCAN1,2.4280820619565503e-05
pc1,ZKSCAN2,-0.0006648899704405289
pc1,ZKSCAN3,-1.9187068890573372e-05
pc1,ZKSCAN4,-5.555035156798563e-05
pc1,ZKSCAN5,-0.0001248647030481467
pc1,ZKSCAN8,4.560981629548566e-05
pc1,ZMAT1,0.00046871451952011677
pc1,ZMAT3,0.00021072148806111694
pc1,ZMAT4,3.617645047256051e-05
pc1,ZMAT5,-2.2462753919912332e-05
pc1,ZMIZ1,0.00024010371975809617
pc1,ZMIZ1-AS1,0.0002472953753115212
pc1,ZMIZ2,0.00012185511855923237
pc1,ZMPSTE24,-0.00012496386185253028
pc1,ZMYM1,0.0003025072118365487
pc1,ZMYM2,0.0001448591855899352
pc1,ZMYM3,0.00027000565792522415
pc1,ZMYM4,0.00014543316779029792
pc1,ZMYM4-AS1,1.3779310163761951e-05
pc1,ZMYM5,4.7810224751004935e-05
pc1,ZMYND10,-7.556283321722027e-05
pc1,ZMYND10-AS1,1.253702920220819e-06
pc1,ZMYND11,-0.0003171214174783063
pc1,ZMYND12,0.00015176567822232926
pc1,ZMYND15,-0.0002914780889518194
pc1,ZMYND19,-0.0002621830769938665
pc1,ZMYND8,4.502199367570403e-05
pc1,ZNF100,-8.016765059689412e-07
pc1,ZNF101,-0.000232434447148418
pc1,ZNF106,-2.848404482299359e-05
pc1,ZNF107,4.929191115086858e-05
pc1,ZNF114,1.1178709948629218e-05
pc1,ZNF12,0.00028045912980935667
pc1,ZNF121,-1.0296156982087849e-05
pc1,ZNF124,-0.0002594234591726625
pc1,ZNF132,-1.0477377155250344e-05
pc1,ZNF133,0.00011085406378510688
pc1,ZNF134,-0.00019310326241530254
pc1,ZNF135,-2.529555221838656e-05
pc1,ZNF136,0.00035094433759487703
pc1,ZNF138,0.00022093277138037274
pc1,ZNF14,-0.00030581695039218524
pc1,ZNF140,-0.0001276371950773683
pc1,ZNF141,0.0008509658111488075
pc1,ZNF142,-0.00011665288148731113
pc1,ZNF143,8.405738989255705e-05
pc1,ZNF146,4.923396352300066e-05
pc1,ZNF154,0.00026769266936866345
pc1,ZNF155,3.839628070302081e-05
pc1,ZNF157,-8.298616708675546e-06
pc1,ZNF16,-0.00040476527323396233
pc1,ZNF160,-1.352180224286833e-06
pc1,ZNF165,9.252671807658027e-05
pc1,ZNF169,0.00024888479541187433
pc1,ZNF175,0.00018561914980476203
pc1,ZNF180,-0.0003622476965239557
pc1,ZNF181,-0.00012545933903577555
pc1,ZNF184,-0.0002954805793848418
pc1,ZNF185,-5.9972675578262746e-05
pc1,ZNF189,0.00030478989306378316
pc1,ZNF197-AS1,-2.1797979880875765e-05
pc1,ZNF2,7.700163152807074e-05
pc1,ZNF200,-0.00032691049425705567
pc1,ZNF202,-3.5652828071852296e-05
pc1,ZNF205,-0.00025579112687688997
pc1,ZNF208,-6.696889404000719e-05
pc1,ZNF211,-0.0005672366891997204
pc1,ZNF212,2.330873001164701e-05
pc1,ZNF213,-0.00028454673834348254
pc1,ZNF214,4.448435818038919e-05
pc1,ZNF215,0.00011339439264336231
pc1,ZNF217,-0.0003774116301490614
pc1,ZNF219,1.9516607020007692e-05
pc1,ZNF22,-0.0002849534180664933
pc1,ZNF221,-0.00019037899727224802
pc1,ZNF224,3.2186907629006386e-06
pc1,ZNF225,7.343987990412343e-06
pc1,ZNF226,-9.336967047752346e-05
pc1,ZNF227,-5.082696219879339e-05
pc1,ZNF230,0.000381663948864264
pc1,ZNF232,-3.7549439617555496e-05
pc1,ZNF233,-1.6533735145776e-05
pc1,ZNF234,5.566078055874097e-05
pc1,ZNF235,8.628569346583993e-05
pc1,ZNF236,2.3624616586063263e-05
pc1,ZNF239,-7.23111737838879e-06
pc1,ZNF24,-0.0002150094853130458
pc1,ZNF248,0.0003294571490525861
pc1,ZNF25,0.00022868269091815251
pc1,ZNF251,8.473368312001451e-05
pc1,ZNF252P-AS1,5.080457116670072e-05
pc1,ZNF253,-0.0002071841051624235
pc1,ZNF256,-0.00016593435074067588
pc1,ZNF257,-0.00047455044808932087
pc1,ZNF26,-0.0002705827035704733
pc1,ZNF260,0.0001235582287546787
pc1,ZNF263,-0.00033302932007858184
pc1,ZNF264,-2.8575280519297803e-05
pc1,ZNF266,0.00018428974337859108
pc1,ZNF267,9.506734826337975e-05
pc1,ZNF273,0.00032219369236744487
pc1,ZNF274,-0.00032417340146525717
pc1,ZNF276,-0.0001991619624996585
pc1,ZNF280A,-8.466498449443198e-07
pc1,ZNF280B,1.1558939956369094e-05
pc1,ZNF280C,-4.463911017352685e-05
pc1,ZNF280D,-3.8141948114542754e-05
pc1,ZNF281,-0.00021884073803930817
pc1,ZNF282,-0.00021326910932851335
pc1,ZNF283,0.000137154425972062
pc1,ZNF287,-0.00010199448657931802
pc1,ZNF292,-0.0001410243290363409
pc1,ZNF295-AS1,-4.066489477336116e-05
pc1,ZNF3,3.14007107888997e-05
pc1,ZNF30,6.984530696996573e-05
pc1,ZNF300,0.00010231114719199781
pc1,ZNF302,0.00014767635035447353
pc1,ZNF304,-0.00011273921057573535
pc1,ZNF311,0.00013093771336232662
pc1,ZNF316,0.00018423161218003378
pc1,ZNF317,-0.00015164425148530175
pc1,ZNF319,0.00015784979930225681
pc1,ZNF32,-0.0003064525239415593
pc1,ZNF32-AS1,5.113057781065202e-07
pc1,ZNF32-AS2,5.9988389916148376e-05
pc1,ZNF32-AS3,1.5362126172766963e-05
pc1,ZNF320,7.342261827095956e-06
pc1,ZNF324,-2.1250394037709208e-05
pc1,ZNF324B,-0.00017657893745500692
pc1,ZNF326,-3.250818480352681e-05
pc1,ZNF329,-0.0003227595700556555
pc1,ZNF330,5.48015923679489e-05
pc1,ZNF331,-0.0003195442905491615
pc1,ZNF333,8.200057774739595e-05
pc1,ZNF334,0.0005560956189657695
pc1,ZNF335,-8.775745185474282e-05
pc1,ZNF337,7.619374100534735e-05
pc1,ZNF337-AS1,4.7980581768301324e-05
pc1,ZNF33A,-4.6775524340365265e-06
pc1,ZNF33B,0.0002465518933903998
pc1,ZNF34,-0.0002813123454753073
pc1,ZNF341,-0.00015764745839494292
pc1,ZNF345,0.00035476900187791916
pc1,ZNF346,7.750550960109574e-06
pc1,ZNF347,0.00018158319337022974
pc1,ZNF35,-0.00022899099830624744
pc1,ZNF350,-0.00031516968378828675
pc1,ZNF354A,-0.0003207549495742734
pc1,ZNF354C,-0.00024701376205770245
pc1,ZNF366,0.0002681069320340276
pc1,ZNF367,-9.9259022702853e-05
pc1,ZNF37A,-0.00024927829319353154
pc1,ZNF382,0.00041713279923473603
pc1,ZNF383,0.00019641043454523356
pc1,ZNF384,-0.00013521444720407088
pc1,ZNF385A,-0.00012484108855654225
pc1,ZNF385B,0.00011736874155890049
pc1,ZNF385C,0.00030203362961515136
pc1,ZNF385D,-0.0003749572090763839
pc1,ZNF385D-AS1,-1.7305315120590204e-06
pc1,ZNF385D-AS2,-3.295898078498526e-06
pc1,ZNF391,0.00023381651303172653
pc1,ZNF394,-9.910342591206213e-05
pc1,ZNF396,-2.0071810400338644e-05
pc1,ZNF397,0.0004502020977406745
pc1,ZNF398,3.735753847363122e-05
pc1,ZNF407,-0.0001880831215032627
pc1,ZNF408,-0.00029446644475905127
pc1,ZNF41,-0.0002880105144270871
pc1,ZNF414,-0.00023113225292906668
pc1,ZNF415,0.00012529051153880452
pc1,ZNF416,-0.0002394905394371562
pc1,ZNF418,-0.00021356655348024324
pc1,ZNF420,-0.0001087127054185337
pc1,ZNF423,0.00023489189787502006
pc1,ZNF425,-6.604605476008607e-05
pc1,ZNF426,0.00014295128622212043
pc1,ZNF428,-0.00016570853484298835
pc1,ZNF43,0.0006873628758434693
pc1,ZNF430,-8.132366631531844e-05
pc1,ZNF431,0.0003338849310293476
pc1,ZNF436,1.777259242967157e-06
pc1,ZNF438,0.00044657293725238405
pc1,ZNF439,0.00010236804803070882
pc1,ZNF44,0.0002445246080605364
pc1,ZNF440,0.00046059712392804326
pc1,ZNF441,0.00012651203099790944
pc1,ZNF442,-0.00011336304797936066
pc1,ZNF444,-2.3946426043189383e-05
pc1,ZNF445,0.0004670953198862505
pc1,ZNF446,-3.525155810751923e-05
pc1,ZNF449,-0.00010099479726346822
pc1,ZNF45,-0.00014299444857314794
pc1,ZNF451,-0.00018814677805111386
pc1,ZNF454,1.6580653404168246e-05
pc1,ZNF460,6.285279084853224e-05
pc1,ZNF461,0.00015365707316713283
pc1,ZNF467,7.907173927995187e-05
pc1,ZNF469,7.934751378643748e-06
pc1,ZNF470,0.0001539388773581837
pc1,ZNF471,0.00017059188632658186
pc1,ZNF473,-0.0003684811835024653
pc1,ZNF479,-4.141362987661262e-06
pc1,ZNF48,-0.0001373861700317516
pc1,ZNF480,-0.000500531179114665
pc1,ZNF483,-1.1988600692244214e-05
pc1,ZNF484,-0.00011537483951303526
pc1,ZNF485,0.00010778808466091835
pc1,ZNF486,0.0007872222723140896
pc1,ZNF487,-0.0004989236647465003
pc1,ZNF488,9.913525987662119e-05
pc1,ZNF491,0.00015189112073915094
pc1,ZNF492,0.00010722458869110232
pc1,ZNF496,0.00014508503719639327
pc1,ZNF501,7.746990080142401e-05
pc1,ZNF502,4.260552054832319e-05
pc1,ZNF503-AS1,-0.0002114864012889282
pc1,ZNF503-AS2,0.00014851549898230575
pc1,ZNF507,2.5938002636562617e-05
pc1,ZNF510,0.0001735395380178421
pc1,ZNF513,0.00011283455712631895
pc1,ZNF516,-0.00011373177763236319
pc1,ZNF517,-0.0001697498821881301
pc1,ZNF518A,0.0002939122761401443
