axis,gene,coefficient
ilr_gmp_vs_monodc,MSLNL,-9.731806105706871e-09
ilr_gmp_vs_monodc,MSMB,-0.0001348549723518066
ilr_gmp_vs_monodc,MSMO1,4.85833346651255e-05
ilr_gmp_vs_monodc,MSMP,-0.00042403450548223615
ilr_gmp_vs_monodc,MSN,-0.00022089816423146054
ilr_gmp_vs_monodc,MSR1,-0.0016921805433809094
ilr_gmp_vs_monodc,MSRA,-0.00033539591855160343
ilr_gmp_vs_monodc,MSRB1,0.0003549348429406027
ilr_gmp_vs_monodc,MSRB2,-0.0005234251509688344
ilr_gmp_vs_monodc,MSRB3,0.0007547405460674523
ilr_gmp_vs_monodc,MSS51,-0.00132536450423424
ilr_gmp_vs_monodc,MST1R,0.0001393997536956231
ilr_gmp_vs_monodc,MSTN,-2.4016970151659682e-05
ilr_gmp_vs_monodc,MSX1,-0.0001912822328089354
ilr_gmp_vs_monodc,MSX2,0.00018261162458409875
ilr_gmp_vs_monodc,MT-ND6,-0.0007750781849250846
ilr_gmp_vs_monodc,MT1A,-6.216047394597121e-06
ilr_gmp_vs_monodc,MT1E,-0.000822246653307036
ilr_gmp_vs_monodc,MT1F,0.0009718216059151813
ilr_gmp_vs_monodc,MT1G,-0.00034528714990155466
ilr_gmp_vs_monodc,MT1H,0.0002545357958642499
ilr_gmp_vs_monodc,MT1M,-0.0001831510416589421
ilr_gmp_vs_monodc,MT2A,-0.00026840737897830227
ilr_gmp_vs_monodc,MT3,6.543750461992669e-06
ilr_gmp_vs_monodc,MTA2,0.0005502575535017387
ilr_gmp_vs_monodc,MTA3,0.0009491513950652115
ilr_gmp_vs_monodc,MTBP,0.0002110546457857385
ilr_gmp_vs_monodc,MTCH1,-3.8896497244248484e-05
ilr_gmp_vs_monodc,MTCH2,0.00017586230469809398
ilr_gmp_vs_monodc,MTDH,0.00032885730038654387
ilr_gmp_vs_monodc,MTF1,-0.0005320737252459735
ilr_gmp_vs_monodc,MTF2,0.0004277687260374598
ilr_gmp_vs_monodc,MTFMT,0.0002849659170662279
ilr_gmp_vs_monodc,MTFR1,9.190406051794725e-05
ilr_gmp_vs_monodc,MTFR2,2.1043141279279072e-05
ilr_gmp_vs_monodc,MTG2,-0.0008169090686258727
ilr_gmp_vs_monodc,MTHFD1,-0.00016676138360989274
ilr_gmp_vs_monodc,MTHFD1L,-0.00037652908532944047
ilr_gmp_vs_monodc,MTHFD2,0.0005567957135677962
ilr_gmp_vs_monodc,MTHFD2L,-0.00038968268523977906
ilr_gmp_vs_monodc,MTHFR,-0.0014790857019468912
ilr_gmp_vs_monodc,MTHFSD,0.000444277513078601
ilr_gmp_vs_monodc,MTIF2,0.00031584268411474455
ilr_gmp_vs_monodc,MTIF3,0.00048269191172593655
ilr_gmp_vs_monodc,MTM1,0.00013773863852125848
ilr_gmp_vs_monodc,MTMR1,0.0001874577512853304
ilr_gmp_vs_monodc,MTMR10,0.00023304270350771775
ilr_gmp_vs_monodc,MTMR11,-0.0022853962418781086
ilr_gmp_vs_monodc,MTMR12,-0.0001589348337980868
ilr_gmp_vs_monodc,MTMR14,-0.00044071347324458595
ilr_gmp_vs_monodc,MTMR2,0.000276988102192657
ilr_gmp_vs_monodc,MTMR3,0.000288538474347622
ilr_gmp_vs_monodc,MTMR4,-0.00047632237435383233
ilr_gmp_vs_monodc,MTMR6,0.00012476144852983175
ilr_gmp_vs_monodc,MTMR7,-0.0001025589063721463
ilr_gmp_vs_monodc,MTMR9,-0.0002774794060416226
ilr_gmp_vs_monodc,MTNR1B,0.0
ilr_gmp_vs_monodc,MTO1,0.000793262051352016
ilr_gmp_vs_monodc,MTOR,0.0006986617513015312
ilr_gmp_vs_monodc,MTOR-AS1,1.4311110749967713e-05
ilr_gmp_vs_monodc,MTR,0.0003087919475435204
ilr_gmp_vs_monodc,MTRF1,0.0002812226502043223
ilr_gmp_vs_monodc,MTRF1L,0.00013139576015217807
ilr_gmp_vs_monodc,MTRNR2L1,0.006389661577995642
ilr_gmp_vs_monodc,MTRNR2L10,-0.00011309429706743764
ilr_gmp_vs_monodc,MTRNR2L11,1.0172110898924021e-05
ilr_gmp_vs_monodc,MTRNR2L12,0.001989066579950181
ilr_gmp_vs_monodc,MTRNR2L3,-2.675987862798233e-05
ilr_gmp_vs_monodc,MTRNR2L4,9.272194219035504e-06
ilr_gmp_vs_monodc,MTRNR2L5,-4.696053305258676e-07
ilr_gmp_vs_monodc,MTRNR2L6,-0.00017164451713913928
ilr_gmp_vs_monodc,MTRNR2L7,0.0
ilr_gmp_vs_monodc,MTRNR2L8,0.0002637566000333174
ilr_gmp_vs_monodc,MTRR,-0.000611047735516655
ilr_gmp_vs_monodc,MTSS1,-0.0016721431463581364
ilr_gmp_vs_monodc,MTSS1L,-0.0003296645474447914
ilr_gmp_vs_monodc,MTTP,0.000269404661561968
ilr_gmp_vs_monodc,MTUS1,0.00017325806685927406
ilr_gmp_vs_monodc,MTUS2,-8.633585151678808e-05
ilr_gmp_vs_monodc,MTUS2-AS1,-2.3826921821537538e-05
ilr_gmp_vs_monodc,MTUS2-AS2,0.0
ilr_gmp_vs_monodc,MTX1,0.00017749572037636238
ilr_gmp_vs_monodc,MTX2,-0.00018820167623296216
ilr_gmp_vs_monodc,MTX3,-0.0003099314469002133
ilr_gmp_vs_monodc,MUC12,-0.0013400594918908635
ilr_gmp_vs_monodc,MUC13,1.1482114916192352e-05
ilr_gmp_vs_monodc,MUC16,2.986891673746812e-06
ilr_gmp_vs_monodc,MUC19,-0.0008405107762528957
ilr_gmp_vs_monodc,MUC2,-1.6870747918321765e-06
ilr_gmp_vs_monodc,MUC3A,0.0
ilr_gmp_vs_monodc,MUC4,-9.195762222935455e-05
ilr_gmp_vs_monodc,MUC5AC,-1.3506833165113606e-05
ilr_gmp_vs_monodc,MUC5B,5.755765380316484e-05
ilr_gmp_vs_monodc,MUC6,-4.124399083798511e-05
ilr_gmp_vs_monodc,MUCL1,-1.1450197805703173e-06
ilr_gmp_vs_monodc,MUL1,-0.0004509408489970672
ilr_gmp_vs_monodc,MUM1,0.0013032933066791496
ilr_gmp_vs_monodc,MUS81,0.0005556586111550925
ilr_gmp_vs_monodc,MUSK,-1.6967933579663783e-05
ilr_gmp_vs_monodc,MUT,-0.00028384539350587623
ilr_gmp_vs_monodc,MUTYH,0.00028688671207960365
ilr_gmp_vs_monodc,MVB12B,0.00029286583553891535
ilr_gmp_vs_monodc,MVD,0.0013475398639063788
ilr_gmp_vs_monodc,MVK,0.00011813323709145682
ilr_gmp_vs_monodc,MX1,-0.001914510693842459
ilr_gmp_vs_monodc,MX2,0.0008112842674435479
ilr_gmp_vs_monodc,MXI1,-0.0006289925090827662
ilr_gmp_vs_monodc,MXRA5,2.5660742315168506e-05
ilr_gmp_vs_monodc,MXRA7,0.0008323959637016959
ilr_gmp_vs_monodc,MXRA8,0.0001494247903906978
ilr_gmp_vs_monodc,MYB,0.001611765541664516
ilr_gmp_vs_monodc,MYB-AS1,-4.8914289747560105e-05
ilr_gmp_vs_monodc,MYBBP1A,0.00024754744493302806
ilr_gmp_vs_monodc,MYBL1,-0.00032680032420149017
ilr_gmp_vs_monodc,MYBL2,-0.0013819778909529726
ilr_gmp_vs_monodc,MYBPC1,1.0938888377217776e-05
ilr_gmp_vs_monodc,MYBPC2,-7.7789198755452e-05
ilr_gmp_vs_monodc,MYBPC3,-4.990758284021174e-05
ilr_gmp_vs_monodc,MYBPH,-0.0004932863122721897
ilr_gmp_vs_monodc,MYBPHL,-0.00022000297267846234
ilr_gmp_vs_monodc,MYC,0.00020970205301947716
ilr_gmp_vs_monodc,MYCBP2,0.0005121920052527045
ilr_gmp_vs_monodc,MYCBPAP,-0.0005040358008040891
ilr_gmp_vs_monodc,MYCL,-0.0009408024852693247
ilr_gmp_vs_monodc,MYCN,0.0011173200645002864
ilr_gmp_vs_monodc,MYCNOS,0.0005586180523157213
ilr_gmp_vs_monodc,MYCT1,0.00034645883917088275
ilr_gmp_vs_monodc,MYD88,-0.0002628868388683708
ilr_gmp_vs_monodc,MYEF2,-0.0024113914727746043
ilr_gmp_vs_monodc,MYEOV,-7.871724486810969e-05
ilr_gmp_vs_monodc,MYF6,-0.0002156262455343055
ilr_gmp_vs_monodc,MYH1,0.0
ilr_gmp_vs_monodc,MYH10,-0.00012040657741735018
ilr_gmp_vs_monodc,MYH11,0.0003020296765982191
ilr_gmp_vs_monodc,MYH13,-4.68530826579016e-06
ilr_gmp_vs_monodc,MYH14,0.00014370069934993283
ilr_gmp_vs_monodc,MYH15,-0.0006642680442117
ilr_gmp_vs_monodc,MYH2,0.0
ilr_gmp_vs_monodc,MYH3,-0.00019749863351213001
ilr_gmp_vs_monodc,MYH6,0.00017158485698828908
ilr_gmp_vs_monodc,MYH7,0.0001370971554483104
ilr_gmp_vs_monodc,MYH7B,-0.0003073938516548029
ilr_gmp_vs_monodc,MYH8,0.0
ilr_gmp_vs_monodc,MYH9,-0.0001701841999384927
ilr_gmp_vs_monodc,MYL10,-1.1572871974611823e-05
ilr_gmp_vs_monodc,MYL12A,-0.0002848075117942567
ilr_gmp_vs_monodc,MYL12B,-5.606569949286184e-05
ilr_gmp_vs_monodc,MYL2,-5.315223009199471e-05
ilr_gmp_vs_monodc,MYL3,-2.7690050146078246e-05
ilr_gmp_vs_monodc,MYL4,-0.0020282368084029545
ilr_gmp_vs_monodc,MYL5,0.0007893992933195502
ilr_gmp_vs_monodc,MYL7,-1.1389467812921918e-06
ilr_gmp_vs_monodc,MYL9,-0.0003669946882674473
ilr_gmp_vs_monodc,MYLIP,-0.001300745322991083
ilr_gmp_vs_monodc,MYLK,0.000725320954477191
ilr_gmp_vs_monodc,MYLK-AS1,0.00031341935964075457
ilr_gmp_vs_monodc,MYLK-AS2,-4.021818940235163e-05
ilr_gmp_vs_monodc,MYLK2,0.0002136397185596368
ilr_gmp_vs_monodc,MYLK3,1.0033327878599105e-05
ilr_gmp_vs_monodc,MYLK4,-0.0003661050608995465
ilr_gmp_vs_monodc,MYLPF,0.0006666014048455245
ilr_gmp_vs_monodc,MYNN,-8.527109190086083e-05
ilr_gmp_vs_monodc,MYO10,-0.000408532438133954
ilr_gmp_vs_monodc,MYO15A,0.0006756443776301845
ilr_gmp_vs_monodc,MYO15B,-0.00016240615237891285
ilr_gmp_vs_monodc,MYO16,0.0009965150862048418
ilr_gmp_vs_monodc,MYO16-AS1,1.706378246448854e-05
ilr_gmp_vs_monodc,MYO16-AS2,0.0
ilr_gmp_vs_monodc,MYO18B,0.0001754859529755019
ilr_gmp_vs_monodc,MYO19,0.0004048043834890026
ilr_gmp_vs_monodc,MYO1B,0.0007891401512332155
ilr_gmp_vs_monodc,MYO1C,-0.0006353891814521692
ilr_gmp_vs_monodc,MYO1D,-0.0008315670816649468
ilr_gmp_vs_monodc,MYO1E,0.00023849944956941756
ilr_gmp_vs_monodc,MYO1F,-0.0016616539328497917
ilr_gmp_vs_monodc,MYO1G,4.39408285638175e-05
ilr_gmp_vs_monodc,MYO1H,-9.339664391275031e-06
ilr_gmp_vs_monodc,MYO3A,-2.404187905130534e-05
ilr_gmp_vs_monodc,MYO3B,-8.077283278629193e-05
ilr_gmp_vs_monodc,MYO5A,-0.0004143613309213042
ilr_gmp_vs_monodc,MYO5C,0.0004912685146665962
ilr_gmp_vs_monodc,MYO6,0.0008909906084974647
ilr_gmp_vs_monodc,MYO7A,-0.00022832110401845235
ilr_gmp_vs_monodc,MYO7B,0.00044323812413015536
ilr_gmp_vs_monodc,MYO9A,0.0001819229255193537
ilr_gmp_vs_monodc,MYO9B,5.215051221989839e-05
ilr_gmp_vs_monodc,MYOC,1.184911067086887e-05
ilr_gmp_vs_monodc,MYOF,0.001211319709166885
ilr_gmp_vs_monodc,MYOG,1.3860900809389654e-05
ilr_gmp_vs_monodc,MYOM1,-0.0001959410389500885
ilr_gmp_vs_monodc,MYOM2,9.680820253053395e-05
ilr_gmp_vs_monodc,MYOM3,-9.238991992228475e-05
ilr_gmp_vs_monodc,MYOT,-0.0003119826586003466
ilr_gmp_vs_monodc,MYOZ1,-4.3737175515026386e-05
ilr_gmp_vs_monodc,MYOZ2,3.116901659336687e-07
ilr_gmp_vs_monodc,MYOZ3,0.0002412984694633988
ilr_gmp_vs_monodc,MYPN,3.1949456205951546e-06
ilr_gmp_vs_monodc,MYPOP,0.0005057145319337132
ilr_gmp_vs_monodc,MYRF,-0.00025379895233992514
ilr_gmp_vs_monodc,MYRIP,0.00015262783726979572
ilr_gmp_vs_monodc,MYSM1,-2.261484508625221e-06
ilr_gmp_vs_monodc,MYT1,-0.00019458948903146192
ilr_gmp_vs_monodc,MYT1L,-0.00016859501367164827
ilr_gmp_vs_monodc,MZB1,0.0007766362577553255
ilr_gmp_vs_monodc,MZF1,0.00048396564951574104
ilr_gmp_vs_monodc,MZT1,-0.00030485331192441545
ilr_gmp_vs_monodc,MZT2B,-9.357175671554251e-05
ilr_gmp_vs_monodc,N4BP1,-0.0005251753517789802
ilr_gmp_vs_monodc,N4BP2,-0.00015603977377117172
ilr_gmp_vs_monodc,N4BP3,-0.0008782766465045113
ilr_gmp_vs_monodc,N6AMT1,-0.0003538911717701156
ilr_gmp_vs_monodc,NAA11,0.0
ilr_gmp_vs_monodc,NAA15,0.0004468098731308924
ilr_gmp_vs_monodc,NAA16,0.0005273199292771119
ilr_gmp_vs_monodc,NAA20,-6.759743193250032e-05
ilr_gmp_vs_monodc,NAA25,0.0005258830830126618
ilr_gmp_vs_monodc,NAA30,-0.0008434938463616437
ilr_gmp_vs_monodc,NAA35,0.0007308350206774675
ilr_gmp_vs_monodc,NAA38,-0.00026127637248671146
ilr_gmp_vs_monodc,NAA40,0.0014536079555343103
ilr_gmp_vs_monodc,NAA50,0.0009354937922857045
ilr_gmp_vs_monodc,NAALAD2,-4.9800775391872255e-05
ilr_gmp_vs_monodc,NAALADL1,-0.0012990951486066052
ilr_gmp_vs_monodc,NAALADL2,-0.000747632177100616
ilr_gmp_vs_monodc,NAALADL2-AS2,0.0
ilr_gmp_vs_monodc,NAB1,0.0010857726759648909
ilr_gmp_vs_monodc,NAB2,-0.0005988228282621423
ilr_gmp_vs_monodc,NABP1,-0.001251002326504363
ilr_gmp_vs_monodc,NABP2,0.000385040379850849
ilr_gmp_vs_monodc,NACA2,0.0005126173487568506
ilr_gmp_vs_monodc,NACAD,0.0006118624595174444
ilr_gmp_vs_monodc,NACC1,-0.00023599368627352533
ilr_gmp_vs_monodc,NACC2,-0.0027477912309198634
ilr_gmp_vs_monodc,NADK,-0.00031719505801785033
ilr_gmp_vs_monodc,NADK2,0.00017591642827239677
ilr_gmp_vs_monodc,NADK2-AS1,1.327466148169899e-07
ilr_gmp_vs_monodc,NADSYN1,0.000220053146256578
ilr_gmp_vs_monodc,NAE1,0.0003146410656111261
ilr_gmp_vs_monodc,NAF1,-6.973730658009406e-06
ilr_gmp_vs_monodc,NAGA,-0.0012399070102549416
ilr_gmp_vs_monodc,NAGK,-0.0010452355591050863
ilr_gmp_vs_monodc,NAGPA,-0.0003693366965535863
ilr_gmp_vs_monodc,NAGS,-0.00023716153018166238
ilr_gmp_vs_monodc,NAIF1,0.0001656350531745914
ilr_gmp_vs_monodc,NAIP,-0.0005429645397766915
ilr_gmp_vs_monodc,NALCN,-7.2135836813169236e-06
ilr_gmp_vs_monodc,NALCN-AS1,0.0
ilr_gmp_vs_monodc,NAMPT,-0.0020502561367842544
ilr_gmp_vs_monodc,NANOG,-0.0002689811806521579
ilr_gmp_vs_monodc,NANOGNB,-5.099674791198911e-05
ilr_gmp_vs_monodc,NANOGP8,-3.247871252586666e-05
ilr_gmp_vs_monodc,NANOS1,-0.00022463901971318063
ilr_gmp_vs_monodc,NANOS3,0.0002886971214901455
ilr_gmp_vs_monodc,NANP,-0.0004786010765504332
ilr_gmp_vs_monodc,NANS,0.00044009566662257257
ilr_gmp_vs_monodc,NAP1L1,0.0003851903634710392
ilr_gmp_vs_monodc,NAP1L2,-0.0001162266907205236
ilr_gmp_vs_monodc,NAP1L3,-2.8167082931831897e-05
ilr_gmp_vs_monodc,NAP1L4,0.0009652288551275
ilr_gmp_vs_monodc,NAP1L5,-0.0006909516530674492
ilr_gmp_vs_monodc,NAPA,-0.0004907252945708535
ilr_gmp_vs_monodc,NAPA-AS1,-8.226812956404347e-06
ilr_gmp_vs_monodc,NAPB,-0.00037056918645671385
ilr_gmp_vs_monodc,NAPEPLD,-0.0005658691518203371
ilr_gmp_vs_monodc,NAPG,0.0005997038287551821
ilr_gmp_vs_monodc,NARF,0.00017904523979743833
ilr_gmp_vs_monodc,NARFL,0.00019191039240338103
ilr_gmp_vs_monodc,NARS,0.0007002540102443092
ilr_gmp_vs_monodc,NARS2,9.09574220119984e-06
ilr_gmp_vs_monodc,NASP,-0.00015451084131288168
ilr_gmp_vs_monodc,NAT1,-0.000386122911447256
ilr_gmp_vs_monodc,NAT10,0.00018047451483188464
ilr_gmp_vs_monodc,NAT14,0.00036295619188319195
ilr_gmp_vs_monodc,NAT16,-5.167175285352819e-05
ilr_gmp_vs_monodc,NAT2,-4.144330964433072e-05
ilr_gmp_vs_monodc,NAT8,-6.2267807692236856e-06
ilr_gmp_vs_monodc,NAT8L,0.00021780082733115498
ilr_gmp_vs_monodc,NAT9,1.3160313036244005e-05
ilr_gmp_vs_monodc,NAV2,-0.00010843056225249093
ilr_gmp_vs_monodc,NAV2-AS2,-0.00010228329495561273
ilr_gmp_vs_monodc,NAV2-AS3,-1.4184129436210343e-05
ilr_gmp_vs_monodc,NAV3,-2.4859883126738002e-05
ilr_gmp_vs_monodc,NBAS,0.0005841474843258855
ilr_gmp_vs_monodc,NBEA,-0.00012913676244070285
ilr_gmp_vs_monodc,NBEAL2,-0.0002135809885752527
ilr_gmp_vs_monodc,NBN,0.00036304537733906125
ilr_gmp_vs_monodc,NBPF1,0.0003553185366014475
ilr_gmp_vs_monodc,NBPF10,-0.0006892687248890034
ilr_gmp_vs_monodc,NBPF11,0.00036479428216312527
ilr_gmp_vs_monodc,NBPF12,-0.0003750198147878608
ilr_gmp_vs_monodc,NBPF14,-0.0005946202173715937
ilr_gmp_vs_monodc,NBPF15,0.0010886385459527763
ilr_gmp_vs_monodc,NBPF20,-0.0002111351327655877
ilr_gmp_vs_monodc,NBPF3,-0.0003811986995891595
ilr_gmp_vs_monodc,NBPF4,-1.2326556065021842e-05
ilr_gmp_vs_monodc,NBPF9,-0.0005822881530332965
ilr_gmp_vs_monodc,NBR1,-5.688196385759825e-05
ilr_gmp_vs_monodc,NCALD,0.001846894545203034
ilr_gmp_vs_monodc,NCAM1,0.001959101279523497
ilr_gmp_vs_monodc,NCAM1-AS1,0.0
ilr_gmp_vs_monodc,NCAM2,-0.0007312622508126659
ilr_gmp_vs_monodc,NCAN,-2.8615875152817263e-05
ilr_gmp_vs_monodc,NCAPD2,0.0001571486222637434
ilr_gmp_vs_monodc,NCAPD3,0.00028696159824200543
ilr_gmp_vs_monodc,NCAPG,-0.0005889374342086365
ilr_gmp_vs_monodc,NCAPG2,0.000321892149532032
ilr_gmp_vs_monodc,NCAPH,-8.095212546185806e-05
ilr_gmp_vs_monodc,NCAPH2,0.0003391981831581871
ilr_gmp_vs_monodc,NCBP1,0.0010618210178505482
ilr_gmp_vs_monodc,NCBP2,0.0004812918199177617
ilr_gmp_vs_monodc,NCBP2L,1.155564931935248e-05
ilr_gmp_vs_monodc,NCCRP1,-5.359994542136326e-05
ilr_gmp_vs_monodc,NCDN,0.00040009773018905644
ilr_gmp_vs_monodc,NCEH1,-0.00024413094406748983
ilr_gmp_vs_monodc,NCF1,-0.003691079564914656
ilr_gmp_vs_monodc,NCF2,-0.002831191287274562
ilr_gmp_vs_monodc,NCF4,-0.00014937272511405256
ilr_gmp_vs_monodc,NCK2,-0.0004581156468593691
ilr_gmp_vs_monodc,NCKAP1,-0.00011914331173874805
ilr_gmp_vs_monodc,NCKAP5,-0.00013276524034420468
ilr_gmp_vs_monodc,NCKAP5L,-0.0003741596874822904
ilr_gmp_vs_monodc,NCKIPSD,0.0009128671501294148
ilr_gmp_vs_monodc,NCL,-4.9673953673695715e-05
ilr_gmp_vs_monodc,NCLN,0.0005593249428923638
ilr_gmp_vs_monodc,NCMAP,0.00018617721210897496
ilr_gmp_vs_monodc,NCOA1,-0.00013773641814955425
ilr_gmp_vs_monodc,NCOA2,-7.980150977647257e-05
ilr_gmp_vs_monodc,NCOA3,0.00022011111749499875
ilr_gmp_vs_monodc,NCOA4,-0.0003982258789421499
ilr_gmp_vs_monodc,NCOA5,-0.0003881980359119545
ilr_gmp_vs_monodc,NCOA6,0.0004182003065697963
ilr_gmp_vs_monodc,NCOA7,0.0004884675636864093
ilr_gmp_vs_monodc,NCOA7-AS1,-7.088475916003628e-06
ilr_gmp_vs_monodc,NCOR1,0.00047980782415146735
ilr_gmp_vs_monodc,NCOR2,-0.00045527533125510987
ilr_gmp_vs_monodc,NCR1,0.00012863847983883895
ilr_gmp_vs_monodc,NCR2,-0.0004625047172874253
ilr_gmp_vs_monodc,NCR3,0.0005080157718899123
ilr_gmp_vs_monodc,NCR3LG1,-7.606301457572429e-05
ilr_gmp_vs_monodc,NCS1,-0.001218663539715769
ilr_gmp_vs_monodc,NCSTN,-0.0005000069082458158
ilr_gmp_vs_monodc,NDC1,0.0009555108163050811
ilr_gmp_vs_monodc,NDC80,-0.0007406760523568722
ilr_gmp_vs_monodc,NDEL1,0.0002669830820534398
ilr_gmp_vs_monodc,NDFIP1,-0.0006533584520250469
ilr_gmp_vs_monodc,NDFIP2,-0.00017998909341935087
ilr_gmp_vs_monodc,NDN,-0.001827931316167634
ilr_gmp_vs_monodc,NDNF,9.003214627914798e-05
ilr_gmp_vs_monodc,NDOR1,-0.0004186104724946045
ilr_gmp_vs_monodc,NDP,0.0
ilr_gmp_vs_monodc,NDRG1,0.00019528069600553114
ilr_gmp_vs_monodc,NDRG2,-0.00023759091464550637
ilr_gmp_vs_monodc,NDRG3,-0.0001707348107199465
ilr_gmp_vs_monodc,NDRG4,1.9425800535663375e-05
ilr_gmp_vs_monodc,NDST1,-0.0011068616617834837
ilr_gmp_vs_monodc,NDST3,-0.00020857182663963286
ilr_gmp_vs_monodc,NDST4,6.12698386452131e-06
ilr_gmp_vs_monodc,NDUFA1,0.0005198240723145466
ilr_gmp_vs_monodc,NDUFA10,-0.00012429546987741997
ilr_gmp_vs_monodc,NDUFA12,0.0003723972094992432
ilr_gmp_vs_monodc,NDUFA2,1.8324802239587396e-05
ilr_gmp_vs_monodc,NDUFA3,0.0002871196578680213
ilr_gmp_vs_monodc,NDUFA4,0.0002640744530546352
ilr_gmp_vs_monodc,NDUFA4L2,-0.0002466439295743329
ilr_gmp_vs_monodc,NDUFA5,0.00031845262947335955
ilr_gmp_vs_monodc,NDUFA6,0.00020029827399194977
ilr_gmp_vs_monodc,NDUFA8,-0.0003420625912734956
ilr_gmp_vs_monodc,NDUFAB1,0.0003263928626200335
ilr_gmp_vs_monodc,NDUFAF1,0.0001804076407011607
ilr_gmp_vs_monodc,NDUFAF2,-0.00017374599483699596
ilr_gmp_vs_monodc,NDUFAF3,-0.000874119946868807
ilr_gmp_vs_monodc,NDUFAF4,0.0007691286401318995
ilr_gmp_vs_monodc,NDUFAF5,0.00022959405725070565
ilr_gmp_vs_monodc,NDUFAF6,0.00022786697373914378
ilr_gmp_vs_monodc,NDUFAF7,0.0003605186747880099
ilr_gmp_vs_monodc,NDUFB1,0.00038221547408313715
ilr_gmp_vs_monodc,NDUFB10,-4.960044638170834e-05
ilr_gmp_vs_monodc,NDUFB11,-0.00016065325188983817
ilr_gmp_vs_monodc,NDUFB2-AS1,-0.00043185229168436447
ilr_gmp_vs_monodc,NDUFB3,0.00015425341256463578
ilr_gmp_vs_monodc,NDUFB4,0.00037961574013336603
ilr_gmp_vs_monodc,NDUFB6,0.00010055657699990976
ilr_gmp_vs_monodc,NDUFB7,-0.00021111765034249555
ilr_gmp_vs_monodc,NDUFB9,-5.042023493362364e-06
ilr_gmp_vs_monodc,NDUFS2,0.0005803571958466849
ilr_gmp_vs_monodc,NDUFS4,0.0005038628346287947
ilr_gmp_vs_monodc,NDUFS5,-0.00023124955310330631
ilr_gmp_vs_monodc,NDUFS6,-1.682889151693135e-05
ilr_gmp_vs_monodc,NDUFS7,-8.281621981219996e-05
ilr_gmp_vs_monodc,NDUFV1,0.00017207709486776027
ilr_gmp_vs_monodc,NDUFV3,2.7289291416690593e-05
ilr_gmp_vs_monodc,NEAT1,-0.00017822645496170806
ilr_gmp_vs_monodc,NEB,-0.0005644022246667673
ilr_gmp_vs_monodc,NEBL,-0.0003169936902534939
ilr_gmp_vs_monodc,NEBL-AS1,-7.177378103598937e-06
ilr_gmp_vs_monodc,NECAB1,-0.000415899736648531
ilr_gmp_vs_monodc,NECAB2,1.5802558465098887e-06
ilr_gmp_vs_monodc,NECAB3,-0.00012494122867395254
ilr_gmp_vs_monodc,NECAP1,-9.959120224139003e-05
ilr_gmp_vs_monodc,NECAP2,0.0003258350156157855
ilr_gmp_vs_monodc,NEDD1,-0.0004882745182623461
ilr_gmp_vs_monodc,NEDD4,0.0004877311708553504
ilr_gmp_vs_monodc,NEDD4L,0.0008553255532923129
ilr_gmp_vs_monodc,NEDD9,-0.0032094487884538904
ilr_gmp_vs_monodc,NEFH,0.0008549914722468526
ilr_gmp_vs_monodc,NEFL,1.3783395619287528e-06
ilr_gmp_vs_monodc,NEFM,2.598833900584547e-05
ilr_gmp_vs_monodc,NEGR1,-0.0035068355722947023
ilr_gmp_vs_monodc,NEIL1,-0.000868754496119297
ilr_gmp_vs_monodc,NEIL2,0.0006614788639719634
ilr_gmp_vs_monodc,NEIL3,0.00036355205621261015
ilr_gmp_vs_monodc,NEK1,-2.613817435948632e-05
ilr_gmp_vs_monodc,NEK10,0.0007734023405230959
ilr_gmp_vs_monodc,NEK11,0.00011367369889007466
ilr_gmp_vs_monodc,NEK2,6.562203893835665e-05
ilr_gmp_vs_monodc,NEK3,0.0011519114900293496
ilr_gmp_vs_monodc,NEK4,0.0006180391209550653
ilr_gmp_vs_monodc,NEK5,-0.0007245118035443465
ilr_gmp_vs_monodc,NEK6,0.00024624098306305506
ilr_gmp_vs_monodc,NEK7,0.00041330779462552247
ilr_gmp_vs_monodc,NEK8,0.00012125783337875631
ilr_gmp_vs_monodc,NEK9,-0.00021425649168896034
ilr_gmp_vs_monodc,NELFB,0.00052693078528252
ilr_gmp_vs_monodc,NELFCD,0.0006663003648672625
ilr_gmp_vs_monodc,NELL2,0.0006790598608293763
ilr_gmp_vs_monodc,NEMF,0.00019873370792950222
ilr_gmp_vs_monodc,NENF,-0.0006979943211341516
ilr_gmp_vs_monodc,NEO1,-0.00016659604838794684
ilr_gmp_vs_monodc,NES,-5.6175341794327646e-05
ilr_gmp_vs_monodc,NET1,0.0011721445580545101
ilr_gmp_vs_monodc,NETO1,0.0012623526551103078
ilr_gmp_vs_monodc,NETO2,0.0008714912649869716
ilr_gmp_vs_monodc,NEU1,-0.00025102830324355037
ilr_gmp_vs_monodc,NEU3,-2.9674311516541608e-06
ilr_gmp_vs_monodc,NEU4,0.0011143545943852935
ilr_gmp_vs_monodc,NEURL1,0.0024483830756549902
ilr_gmp_vs_monodc,NEURL1B,0.0001934258068703047
ilr_gmp_vs_monodc,NEURL2,0.0005947421522518491
ilr_gmp_vs_monodc,NEURL3,-1.0799438515367015e-05
ilr_gmp_vs_monodc,NEUROD2,-0.0004272292231685701
ilr_gmp_vs_monodc,NEUROD4,-1.2326556065021842e-05
ilr_gmp_vs_monodc,NEUROG1,-0.00021385634772479206
ilr_gmp_vs_monodc,NEUROG2,9.478769971955928e-05
